context,_id,after,narrators_id,h_wa_chain,h_wa_haddathana,before,aliase,order
 14 حدثنا أبو اليمان قال أخبرنا شعيب قال حدثنا أبو الزناد عن الأعرج عن أبي هريرة رضي الله عنه,bukhari-00014-00,قال أخبرنا,11931,0,0,14 حدثنا,أبو اليمان,1
 14 حدثنا أبو اليمان قال أخبرنا شعيب قال حدثنا أبو الزناد عن الأعرج عن أبي هريرة رضي الله عنه,bukhari-00014-00,قال حدثنا,16108,0,0,قال أخبرنا,شعيب,2
 14 حدثنا أبو اليمان قال أخبرنا شعيب قال حدثنا أبو الزناد عن الأعرج عن أبي هريرة رضي الله عنه,bukhari-00014-00,عن,11863,0,0,قال حدثنا,أبو الزناد,3
 14 حدثنا أبو اليمان قال أخبرنا شعيب قال حدثنا أبو الزناد عن الأعرج عن أبي هريرة رضي الله عنه,bukhari-00014-00,عن,13723,0,0,عن,الأعرج,4
 14 حدثنا أبو اليمان قال أخبرنا شعيب قال حدثنا أبو الزناد عن الأعرج عن أبي هريرة رضي الله عنه,bukhari-00014-00,رضي الله عنه,3,0,0,عن,أبي هريرة,5
 15 حدثنا يعقوب بن إبراهيم قال حدثنا ابن علية عن عبد العزيز بن صهيب عن أنس عن النبي صلى الله عليه وسلم ح وحدثنا آدم قال حدثنا شعبة عن قتادة عن أنس قال,bukhari-00015-00,قال حدثنا,14302,0,1,15 حدثنا,يعقوب بن إبراهيم,1
 15 حدثنا يعقوب بن إبراهيم قال حدثنا ابن علية عن عبد العزيز بن صهيب عن أنس عن النبي صلى الله عليه وسلم ح وحدثنا آدم قال حدثنا شعبة عن قتادة عن أنس قال,bukhari-00015-00,عن,13382,0,1,قال حدثنا,ابن علية,2
 15 حدثنا يعقوب بن إبراهيم قال حدثنا ابن علية عن عبد العزيز بن صهيب عن أنس عن النبي صلى الله عليه وسلم ح وحدثنا آدم قال حدثنا شعبة عن قتادة عن أنس قال,bukhari-00015-00,عن,16377,0,1,عن,عبد العزيز بن صهيب,3
 15 حدثنا يعقوب بن إبراهيم قال حدثنا ابن علية عن عبد العزيز بن صهيب عن أنس عن النبي صلى الله عليه وسلم ح وحدثنا آدم قال حدثنا شعبة عن قتادة عن أنس قال,bukhari-00015-00,عن النبي صلى الله عليه وسلم ح وحدثنا,9,0,1,عن,أنس,4
 15 حدثنا يعقوب بن إبراهيم قال حدثنا ابن علية عن عبد العزيز بن صهيب عن أنس عن النبي صلى الله عليه وسلم ح وحدثنا آدم قال حدثنا شعبة عن قتادة عن أنس قال,bukhari-00015-01,قال حدثنا,11790,1,1,,آدم,5
 15 حدثنا يعقوب بن إبراهيم قال حدثنا ابن علية عن عبد العزيز بن صهيب عن أنس عن النبي صلى الله عليه وسلم ح وحدثنا آدم قال حدثنا شعبة عن قتادة عن أنس قال,bukhari-00015-01,عن,16102,1,1,قال حدثنا,شعبة,6
 15 حدثنا يعقوب بن إبراهيم قال حدثنا ابن علية عن عبد العزيز بن صهيب عن أنس عن النبي صلى الله عليه وسلم ح وحدثنا آدم قال حدثنا شعبة عن قتادة عن أنس قال,bukhari-00015-01,عن,16815,1,1,عن,قتادة,7
 15 حدثنا يعقوب بن إبراهيم قال حدثنا ابن علية عن عبد العزيز بن صهيب عن أنس عن النبي صلى الله عليه وسلم ح وحدثنا آدم قال حدثنا شعبة عن قتادة عن أنس قال,bukhari-00015-01,قال,9,1,1,عن,أنس,8
 16 حدثنا محمد بن المثنى قال حدثنا عبد الوهاب الثقفي قال حدثنا أيوب عن أبي قلابة عن أنس بن مالك رضي الله عنه,bukhari-00016-00,قال حدثنا,12166,0,0,16 حدثنا,محمد بن المثنى,1
 16 حدثنا محمد بن المثنى قال حدثنا عبد الوهاب الثقفي قال حدثنا أيوب عن أبي قلابة عن أنس بن مالك رضي الله عنه,bukhari-00016-00,قال حدثنا,16503,0,0,قال حدثنا,عبد الوهاب الثقفي,2
 16 حدثنا محمد بن المثنى قال حدثنا عبد الوهاب الثقفي قال حدثنا أيوب عن أبي قلابة عن أنس بن مالك رضي الله عنه,bukhari-00016-00,عن,12341,0,0,قال حدثنا,أيوب,3
 16 حدثنا محمد بن المثنى قال حدثنا عبد الوهاب الثقفي قال حدثنا أيوب عن أبي قلابة عن أنس بن مالك رضي الله عنه,bukhari-00016-00,عن,12134,0,0,عن,أبي قلابة,4
 16 حدثنا محمد بن المثنى قال حدثنا عبد الوهاب الثقفي قال حدثنا أيوب عن أبي قلابة عن أنس بن مالك رضي الله عنه,bukhari-00016-00,رضي الله عنه,9,0,0,عن,أنس بن مالك,5
 17 حدثنا أبو الوليد قال حدثنا شعبة قال أخبرني عبد الله بن عبد الله بن جبر قال [ ص: 15 ] سمعت أنسا,bukhari-00017-00,قال حدثنا,11928,0,0,17 حدثنا,أبو الوليد,1
 17 حدثنا أبو الوليد قال حدثنا شعبة قال أخبرني عبد الله بن عبد الله بن جبر قال [ ص: 15 ] سمعت أنسا,bukhari-00017-00,قال أخبرني,16102,0,0,قال حدثنا,شعبة,2
 17 حدثنا أبو الوليد قال حدثنا شعبة قال أخبرني عبد الله بن عبد الله بن جبر قال [ ص: 15 ] سمعت أنسا,bukhari-00017-00,,9,0,0,سمعت,أنسا,3
 18 حدثنا أبو اليمان قال أخبرنا شعيب عن الزهري قال أخبرني أبو إدريس عائذ الله بن عبد الله أن عبادة بن الصامت رضي الله عنه,bukhari-00018-00,قال أخبرنا,11931,0,0,18 حدثنا,أبو اليمان,1
 18 حدثنا أبو اليمان قال أخبرنا شعيب عن الزهري قال أخبرني أبو إدريس عائذ الله بن عبد الله أن عبادة بن الصامت رضي الله عنه,bukhari-00018-00,عن,16108,0,0,قال أخبرنا,شعيب,2
 18 حدثنا أبو اليمان قال أخبرنا شعيب عن الزهري قال أخبرني أبو إدريس عائذ الله بن عبد الله أن عبادة بن الصامت رضي الله عنه,bukhari-00018-00,قال أخبرني,12300,0,0,عن,الزهري,3
 18 حدثنا أبو اليمان قال أخبرنا شعيب عن الزهري قال أخبرني أبو إدريس عائذ الله بن عبد الله أن عبادة بن الصامت رضي الله عنه,bukhari-00018-00,أن,11811,0,0,قال أخبرني,أبو إدريس عائذ الله بن عبد الله,4
 18 حدثنا أبو اليمان قال أخبرنا شعيب عن الزهري قال أخبرني أبو إدريس عائذ الله بن عبد الله أن عبادة بن الصامت رضي الله عنه,bukhari-00018-00,رضي الله عنه,63,0,0,أن,عبادة بن الصامت,5
 19 حدثنا عبد الله بن مسلمة عن مالك عن عبد الرحمن بن عبد الله بن عبد الرحمن بن أبي صعصعة عن أبيه عن أبي سعيد الخدري رضي الله عنه أنه قال,bukhari-00019-00,عن,15020,0,0,19 حدثنا,عبد الله بن مسلمة,1
 19 حدثنا عبد الله بن مسلمة عن مالك عن عبد الرحمن بن عبد الله بن عبد الرحمن بن أبي صعصعة عن أبيه عن أبي سعيد الخدري رضي الله عنه أنه قال,bukhari-00019-00,عن,16867,0,0,عن,مالك,2
 19 حدثنا عبد الله بن مسلمة عن مالك عن عبد الرحمن بن عبد الله بن عبد الرحمن بن أبي صعصعة عن أبيه عن أبي سعيد الخدري رضي الله عنه أنه قال,bukhari-00019-00,رضي الله عنه أنه قال,44,0,0,عن,أبي سعيد الخدري,3
 20 حدثنا محمد بن سلام قال أخبرنا عبدة عن هشام عن أبيه عن عائشة قالت,bukhari-00020-00,قال أخبرنا,16967,0,0,20 حدثنا,محمد بن سلام,1
 20 حدثنا محمد بن سلام قال أخبرنا عبدة عن هشام عن أبيه عن عائشة قالت,bukhari-00020-00,عن,16513,0,0,قال أخبرنا,عبدة,2
 20 حدثنا محمد بن سلام قال أخبرنا عبدة عن هشام عن أبيه عن عائشة قالت,bukhari-00020-00,عن,17245,0,0,عن,هشام,3
 20 حدثنا محمد بن سلام قال أخبرنا عبدة عن هشام عن أبيه عن عائشة قالت,bukhari-00020-00,عن,16561,0,0,عن,أبيه,4
 20 حدثنا محمد بن سلام قال أخبرنا عبدة عن هشام عن أبيه عن عائشة قالت,bukhari-00020-00,قالت,25,0,0,عن,عائشة,5
 21 حدثنا سليمان بن حرب قال حدثنا شعبة عن قتادة عن أنس بن مالك رضي الله عنه,bukhari-00021-00,قال حدثنا,16039,0,0,21 حدثنا,سليمان بن حرب,1
 21 حدثنا سليمان بن حرب قال حدثنا شعبة عن قتادة عن أنس بن مالك رضي الله عنه,bukhari-00021-00,عن,16102,0,0,قال حدثنا,شعبة,2
 21 حدثنا سليمان بن حرب قال حدثنا شعبة عن قتادة عن أنس بن مالك رضي الله عنه,bukhari-00021-00,عن,16815,0,0,عن,قتادة,3
 21 حدثنا سليمان بن حرب قال حدثنا شعبة عن قتادة عن أنس بن مالك رضي الله عنه,bukhari-00021-00,رضي الله عنه,9,0,0,عن,أنس بن مالك,4
 22 حدثنا إسماعيل قال حدثني مالك عن عمرو بن يحيى المازني عن أبيه عن أبي سعيد الخدري رضي الله عنه قال وهيب حدثنا عمرو الحياة وقال خردل من خير,bukhari-00022-00,قال حدثني,12427,0,0,22 حدثنا,إسماعيل,1
 22 حدثنا إسماعيل قال حدثني مالك عن عمرو بن يحيى المازني عن أبيه عن أبي سعيد الخدري رضي الله عنه قال وهيب حدثنا عمرو الحياة وقال خردل من خير,bukhari-00022-00,عن,16867,0,0,قال حدثني,مالك,2
