_id,normal_id,book_page,book_id,book_name,section,sub_section,part_I,chapter,text,hadith_ids,ayat_ids,narrator_ids
0bc0bd4e4573df815d7c480573c63e05,bukhari-باب من قعد حيث ينتهي به المجلس ومن راي فرجه في الحلقه فجلس فيها,bukhari-00037,islamweb-0000,كتاب العلم,,,,باب من قعد حيث ينتهي به المجلس ومن رأى فرجة في الحلقة فجلس فيها,بَاب مَنْ قَعَدَ حَيْثُ يَنْتَهِي بِهِ الْمَجْلِسُ وَمَنْ رَأَى فُرْجَةً فِي الْحَلْقَةِ فَجَلَسَ فِيهَا,['bukhari-00066'],[],[]
528b76ef0a79b99904b2de6dbfcaab77,bukhari-باب قول النبي صلي الله عليه وسلم رب مبلغ اوعي من سامع,bukhari-00037,islamweb-0000,كتاب العلم,,,,باب قول النبي صلى الله عليه وسلم رب مبلغ أوعى من سامع,بَاب قَوْلِ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ رُبَّ مُبَلَّغٍ أَوْعَى مِنْ سَامِعٍ,['bukhari-00067'],[],[]
773734efd6a74ad7e7d102d480c704ee,bukhari-باب العلم قبل القول والعمل,bukhari-00038,islamweb-0000,كتاب العلم,,,,باب العلم قبل القول والعمل,بَاب الْعِلْمُ قَبْلَ الْقَوْلِ وَالْعَمَلِ لِقَوْلِ اللَّهِ تَعَالَى فَاعْلَمْ أَنَّهُ لَا إِلَهَ إِلَّا اللَّهُ فَبَدَأَ بِالْعِلْمِ وَأَنَّ الْعُلَمَاءَ هُمْ وَرَثَةُ الْأَنْبِيَاءِ وَرَّثُوا الْعِلْمَ مَنْ أَخَذَهُ أَخَذَ بِحَظٍّ وَافِرٍ وَمَنْ سَلَكَ طَرِيقًا يَطْلُبُ بِهِ عِلْمًا سَهَّلَ اللَّهُ لَهُ طَرِيقًا إِلَى الْجَنَّةِ [ ص: 38 ] وَقَالَ جَلَّ ذِكْرُهُ إِنَّمَا يَخْشَى اللَّهَ مِنْ عِبَادِهِ الْعُلَمَاءُ وَقَالَ وَمَا يَعْقِلُهَا إِلَّا الْعَالِمُونَ وَقَالُوا لَوْ كُنَّا نَسْمَعُ أَوْ نَعْقِلُ مَا كُنَّا فِي أَصْحَابِ السَّعِيرِ وَقَالَ هَلْ يَسْتَوِي الَّذِينَ يَعْلَمُونَ وَالَّذِينَ لَا يَعْلَمُونَ وَقَالَ النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ مَنْ يُرِدْ اللَّهُ بِهِ خَيْرًا يُفَقِّهْهُ فِي الدِّينِ وَإِنَّمَا الْعِلْمُ بِالتَّعَلُّمِ وَقَالَ أَبُو ذَرٍّ لَوْ وَضَعْتُمْ الصَّمْصَامَةَ عَلَى هَذِهِ وَأَشَارَ إِلَى قَفَاهُ ثُمَّ ظَنَنْتُ أَنِّي أُنْفِذُ كَلِمَةً سَمِعْتُهَا مِنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَبْلَ أَنْ تُجِيزُوا عَلَيَّ لَأَنْفَذْتُهَا وَقَالَ ابْنُ عَبَّاسٍ كُونُوا رَبَّانِيِّينَ حُلَمَاءَ فُقَهَاءَ وَيُقَالُ الرَّبَّانِيُّ الَّذِي يُرَبِّي النَّاسَ بِصِغَارِ الْعِلْمِ قَبْلَ كِبَارِهِ,['bukhari-00000'],"['1d5ed98b3d438527edd9ac631f80b633', '923281c93054f065d0007dec06efab48', 'a574e7e77c878561acb8273c1618604b', 'f066fb316cf0451d572cf60663f41a2f', 'c316968c928e13761292d8349f0ba0f3', 'e37641852843d8d5c7b9639768fefbf0']",[]
a558e4bf724c65a15505e2ec311dcfc8,bukhari-باب ما كان النبي صلي الله عليه وسلم يتخولهم بالموعظه والعلم كي لا ينفروا,bukhari-00038,islamweb-0000,كتاب العلم,,,,باب ما كان النبي صلى الله عليه وسلم يتخولهم بالموعظة والعلم كي لا ينفروا,,"['bukhari-00069', 'bukhari-00068']",[],[]
aa8715cf98af3ea989cff19c0ac69c84,bukhari-باب من جعل لاهل العلم اياما معلومه,bukhari-00039,islamweb-0000,كتاب العلم,,,,باب من جعل لأهل العلم أياما معلومة,[ ص: 39 ] بَاب مَنْ جَعَلَ لِأَهْلِ الْعِلْمِ أَيَّامًا مَعْلُومَةً,['bukhari-00070'],[],[]
452326686800e3ba802f493c3d71f85f,bukhari-باب من يرد الله به خيرا يفقهه في الدين,bukhari-00039,islamweb-0000,كتاب العلم,,,,باب من يرد الله به خيرا يفقهه في الدين,بَاب مَنْ يُرِدْ اللَّهُ بِهِ خَيْرًا يُفَقِّهْهُ فِي الدِّينِ,['bukhari-00071'],[],[]
a7ea0f839faa8052d2e5f7852ee1cc8a,bukhari-باب الفهم في العلم,bukhari-00039,islamweb-0000,كتاب العلم,,,,باب الفهم في العلم,بَاب الْفَهْمِ فِي الْعِلْمِ,['bukhari-00072'],[],[]
41c488ba7fa910f06db415f50a506695,bukhari-باب الاغتباط في العلم والحكمه,bukhari-00040,islamweb-0000,كتاب العلم,,,,باب الاغتباط في العلم والحكمة,بَاب الِاغْتِبَاطِ فِي الْعِلْمِ وَالْحِكْمَةِ وَقَالَ عُمَرُ تَفَقَّهُوا قَبْلَ أَنْ تُسَوَّدُوا قَالَ أَبُو عَبْد اللَّهِ وَبَعْدَ أَنْ تُسَوَّدُوا وَقَدْ تَعَلَّمَ أَصْحَابُ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فِي كِبَرِ سِنِّهِمْ,['bukhari-00073'],[],[]
b124078fe5e255e0ec7ceca2d588b3df,bukhari-باب ما ذكر في ذهاب موسي صلي الله عليه وسلم في البحر الي الخضر,bukhari-00040,islamweb-0000,كتاب العلم,,,,باب ما ذكر في ذهاب موسى صلى الله عليه وسلم في البحر إلى الخضر,74 حَدَّثَنِي مُحَمَّدُ بْنُ غُرَيْرٍ الزُّهْرِيُّ قَالَ حَدَّثَنَا يَعْقُوبُ بْنُ إِبْرَاهِيمَ قَالَ حَدَّثَنِي أَبِي عَنْ صَالِحٍ عَنْ ابْنِ شِهَابٍ حَدَّثَهُ أَنَّ عُبَيْدَ اللَّهِ بْنَ عَبْدِ اللَّهِ أَخْبَرَهُ عَنْ ابْنِ عَبَّاسٍ أَنَّهُ تَمَارَى هُوَ وَالْحُرُّ بْنُ قَيْسِ بْنِ حِصْنٍ الْفَزَارِيُّ فِي صَاحِبِ مُوسَى قَالَ ابْنُ عَبَّاسٍ هُوَ خَضِرٌ فَمَرَّ بِهِمَا أُبَيُّ بْنُ كَعْبٍ فَدَعَاهُ ابْنُ عَبَّاسٍ فَقَالَ إِنِّي تَمَارَيْتُ أَنَا وَصَاحِبِي هَذَا فِي صَاحِبِ مُوسَى الَّذِي سَأَلَ مُوسَى السَّبِيلَ إِلَى لُقِيِّهِ هَلْ سَمِعْتَ النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَذْكُرُ شَأْنَهُ قَالَ نَعَمْ سَمِعْتُ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَقُولُ بَيْنَمَا مُوسَى فِي مَلَإٍ مِنْ بَنِي إِسْرَائِيلَ جَاءَهُ رَجُلٌ فَقَالَ هَلْ تَعْلَمُ أَحَدًا أَعْلَمَ مِنْكَ قَالَ مُوسَى لَا فَأَوْحَى اللَّهُ عَزَّ وَجَلَّ إِلَى مُوسَى بَلَى عَبْدُنَا خَضِرٌ فَسَأَلَ مُوسَى السَّبِيلَ إِلَيْهِ فَجَعَلَ اللَّهُ لَهُ الْحُوتَ آيَةً وَقِيلَ لَهُ إِذَا فَقَدْتَ الْحُوتَ فَارْجِعْ فَإِنَّكَ سَتَلْقَاهُ وَكَانَ يَتَّبِعُ أَثَرَ الْحُوتِ فِي الْبَحْرِ فَقَالَ لِمُوسَى فَتَاهُ أَرَأَيْتَ إِذْ أَوَيْنَا إِلَى الصَّخْرَةِ فَإِنِّي نَسِيتُ الْحُوتَ وَمَا أَنْسَانِيهِ إِلَّا الشَّيْطَانُ أَنْ أَذْكُرَهُ قَالَ ذَلِكَ مَا كُنَّا نَبْغِي فَارْتَدَّا عَلَى آثَارِهِمَا قَصَصًا فَوَجَدَا خَضِرًا فَكَانَ مِنْ شَأْنِهِمَا الَّذِي قَصَّ اللَّهُ عَزَّ وَجَلَّ فِي كِتَابِهِ,['bukhari-00000'],"['95383ad6c00d127f9d8f53483e33114c', '61775369c64346f99cd33ad54a277a51']",[]
7bd0fb923025def04c0ca414f0c871cc,bukhari-باب قول النبي صلي الله عليه وسلم اللهم علمه الكتاب,bukhari-00041,islamweb-0000,كتاب العلم,,,,باب قول النبي صلى الله عليه وسلم اللهم علمه الكتاب,[ ص: 41 ] بَاب قَوْلِ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ اللَّهُمَّ عَلِّمْهُ الْكِتَابَ,['bukhari-00075'],[],[]
f91f43ba6305a848c3b360b09e034169,bukhari-باب متي يصح سماع الصغير,bukhari-00041,islamweb-0000,كتاب العلم,,,,باب متى يصح سماع الصغير,77 حَدَّثَنِي مُحَمَّدُ بْنُ يُوسُفَ قَالَ حَدَّثَنَا أَبُو مُسْهِرٍ قَالَ حَدَّثَنِي مُحَمَّدُ بْنُ حَرْبٍ حَدَّثَنِي الزُّبَيْدِيُّ عَنْ الزُّهْرِيِّ عَنْ مَحْمُودِ بْنِ الرَّبِيعِ قَالَ عَقَلْتُ مِنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ مَجَّةً مَجَّهَا فِي وَجْهِي وَأَنَا ابْنُ خَمْسِ سِنِينَ مِنْ دَلْوٍ,"['bukhari-00076', 'bukhari-00000']",[],[]
fd4821cb02ebfbd76c9ca606ae1472f1,bukhari-باب الخروج في طلب العلم,bukhari-00042,islamweb-0000,كتاب العلم,,,,باب الخروج في طلب العلم,بَاب الْخُرُوجِ فِي طَلَبِ الْعِلْمِ وَرَحَلَ جَابِرُ بْنُ عَبْدِ اللَّهِ مَسِيرَةَ شَهْرٍ إِلَى عَبْدِ اللَّهِ بْنِ أُنَيْسٍ فِي حَدِيثٍ وَاحِدٍ,['bukhari-00078'],[],[]
a7d278ab7c566757e14c4957ffc20e93,bukhari-باب فضل من علم وعلم,bukhari-00042,islamweb-0000,كتاب العلم,,,,باب فضل من علم وعلم,بَاب فَضْلِ مَنْ عَلِمَ وَعَلَّمَ,['bukhari-00079'],[],[]
0fa41dfc2d773f2fd334d8949da50ee7,bukhari-باب رفع العلم وظهور الجهل,bukhari-00043,islamweb-0000,كتاب العلم,,,,باب رفع العلم وظهور الجهل,,"['bukhari-00081', 'bukhari-00080']",[],[]
dd54f0846dc9d7b2e236d6ed7d33fa80,bukhari-باب الفتيا وهو واقف علي الدابه وغيرها,bukhari-00044,islamweb-0000,كتاب العلم,,,,باب الفتيا وهو واقف على الدابة وغيرها,بَاب الْفُتْيَا وَهُوَ وَاقِفٌ عَلَى الدَّابَّةِ وَغَيْرِهَا,['bukhari-00083'],[],[]
078ac32b872b6b9af1ab06ee5f52ae2d,bukhari-باب من اجاب الفتيا باشاره اليد والراس,bukhari-00045,islamweb-0000,كتاب العلم,,,,باب من أجاب الفتيا بإشارة اليد والرأس,,"['bukhari-00084', 'bukhari-00086', 'bukhari-00085']",[],[]
b77dbd09b25a46884b024051bd0c4878,bukhari-باب تحريض النبي صلي الله عليه وسلم وفد عبد القيس علي ان يحفظوا الايمان والعلم,bukhari-00045,islamweb-0000,كتاب العلم,,,,باب تحريض النبي صلى الله عليه وسلم وفد عبد القيس على أن يحفظوا الإيمان والعلم,بَاب تَحْرِيضِ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ وَفْدَ عَبْدِ الْقَيْسِ عَلَى أَنْ يَحْفَظُوا الْإِيمَانَ وَالْعِلْمَ وَيُخْبِرُوا مَنْ وَرَاءَهُمْ وَقَالَ مَالِكُ بْنُ الْحُوَيْرِثِ قَالَ لَنَا النَّبِيُّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ ارْجِعُوا إِلَى أَهْلِيكُمْ فَعَلِّمُوهُمْ,['bukhari-00087'],[],[]
dd895cb118a84d777da5ac82309a6fa8,bukhari-باب الرحله في المساله النازله وتعليم اهله,bukhari-00046,islamweb-0000,كتاب العلم,,,,باب الرحلة في المسألة النازلة وتعليم أهله,بَاب الرِّحْلَةِ فِي الْمَسْأَلَةِ النَّازِلَةِ وَتَعْلِيمِ أَهْلِهِ,['bukhari-00088'],[],[]
563b3654191296038bd98799f884737b,bukhari-باب التناوب في العلم,bukhari-00046,islamweb-0000,كتاب العلم,,,,باب التناوب في العلم,بَاب التَّنَاوُبِ فِي الْعِلْمِ,['bukhari-00089'],[],[]
a2df3cb2d32aaa9085184361f2596041,bukhari-باب الغضب في الموعظه والتعليم اذا راي ما يكره,bukhari-00047,islamweb-0000,كتاب العلم,,,,باب الغضب في الموعظة والتعليم إذا رأى ما يكره,,"['bukhari-00090', 'bukhari-00091']",[],[]
82abe9cc04d32ca4b07633130d682159,bukhari-باب من برك علي ركبتيه عند الامام او المحدث,bukhari-00047,islamweb-0000,كتاب العلم,,,,باب من برك على ركبتيه عند الإمام أو المحدث,بَاب مَنْ بَرَكَ عَلَى رُكْبَتَيْهِ عِنْدَ الْإِمَامِ أَوْ الْمُحَدِّثِ,['bukhari-00093'],[],[]
2718a41428c33571cbe8da8b1397dc11,bukhari-باب من اعاد الحديث ثلاثا ليفهم عنه,bukhari-00048,islamweb-0000,كتاب العلم,,,,باب من أعاد الحديث ثلاثا ليفهم عنه,,"['bukhari-00094', 'bukhari-00096', 'bukhari-00095']",[],[]
8ebe1a013c8e28ac1cc4aed8adea1182,bukhari-باب تعليم الرجل امته واهله,bukhari-00048,islamweb-0000,كتاب العلم,,,,باب تعليم الرجل أمته وأهله,بَاب تَعْلِيمِ الرَّجُلِ أَمَتَهُ وَأَهْلَهُ,['bukhari-00097'],[],[]
4e4ea68fa4ae1c35c2db9f80e89e108c,bukhari-باب عظه الامام النساء وتعليمهن,bukhari-00049,islamweb-0000,كتاب العلم,,,,باب عظة الإمام النساء وتعليمهن,[ ص: 49 ] بَاب عِظَةِ الْإِمَامِ النِّسَاءَ وَتَعْلِيمِهِنَّ,['bukhari-00098'],[],[]
e8f37d8abed142ba8331b4abece6a4e1,bukhari-باب الحرص علي الحديث,bukhari-00049,islamweb-0000,كتاب العلم,,,,باب الحرص على الحديث,بَاب الْحِرْصِ عَلَى الْحَدِيثِ,['bukhari-00099'],[],[]
be8075275ff03a1a07ca7434a257b073,bukhari-باب كيف يقبض العلم,bukhari-00050,islamweb-0000,كتاب العلم,,,,باب كيف يقبض العلم,بَاب كَيْفَ يُقْبَضُ الْعِلْمُ وَكَتَبَ عُمَرُ بْنُ عَبْدِ الْعَزِيزِ إِلَى أَبِي بَكْرِ بْنِ حَزْمٍ انْظُرْ مَا كَانَ مِنْ حَدِيثِ رَسُولِ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ فَاكْتُبْهُ فَإِنِّي خِفْتُ دُرُوسَ الْعِلْمِ وَذَهَابَ الْعُلَمَاءِ وَلَا تَقْبَلْ إِلَّا حَدِيثَ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ وَلْتُفْشُوا الْعِلْمَ وَلْتَجْلِسُوا حَتَّى يُعَلَّمَ مَنْ لَا يَعْلَمُ فَإِنَّ الْعِلْمَ لَا يَهْلِكُ حَتَّى يَكُونَ سِرًّا [ ص: 50 ] حَدَّثَنَا الْعَلَاءُ بْنُ عَبْدِ الْجَبَّارِ قَالَ حَدَّثَنَا عَبْدُ الْعَزِيزِ بْنُ مُسْلِمٍ عَنْ عَبْدِ اللَّهِ بْنِ دِينَارٍ بِذَلِكَ يَعْنِي حَدِيثَ عُمَرَ بْنِ عَبْدِ الْعَزِيزِ إِلَى قَوْلِهِ ذَهَابَ الْعُلَمَاءِ,['bukhari-00100'],[],[]
fe6c010730746cb72b7b23700236bdb2,bukhari-باب هل يجعل للنساء يوم علي حده في العلم,bukhari-00050,islamweb-0000,كتاب العلم,,,,باب هل يجعل للنساء يوم على حدة في العلم,بَاب هَلْ يُجْعَلُ لِلنِّسَاءِ يَوْمٌ عَلَى حِدَةٍ فِي الْعِلْمِ,['bukhari-00102'],[],[]
1db09f45af7935e375e9b26c9bd79c12,bukhari-باب من سمع شييا فلم يفهمه فراجع حتي يعرفه,bukhari-00051,islamweb-0000,كتاب العلم,,,,باب من سمع شيئا فلم يفهمه فراجع حتى يعرفه,[ ص: 51 ] بَاب مَنْ سَمِعَ شَيْئًا فَلَمْ يَفْهَمْهُ فَرَاجَعَ حَتَّى يَعْرِفَهُ,['bukhari-00103'],[],[]
